"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006903","vesicle targeting","22/2383","65/18860",0.338461538461538,2.67871784111818,5.15579332524056,8.1465208964525e-06,0.000398503109467722,0.000342749354705472,"PDCD6/CUL3/EXOC7/TRAPPC11/EXOC1/TRAPPC2L/SNAP23/AP1AR/PPP6C/C17orf75/EXOC5/CLASP2/EXOC6/YKT6/TFG/TMED2/PSEN1/KLHL12/TRAPPC2/EXOC2/TRAPPC12/TRAPPC1",22
"GO:0051204","protein insertion into mitochondrial membrane","14/2383","31/18860",0.451612903225806,3.57424228067088,5.4550523020558,8.21190682000449e-06,0.000398503109467722,0.000342749354705472,"SAMM50/MOAP1/MTX2/MTCH2/BCS1L/NDUFA13/TOMM22/TIMM8B/AGK/TOMM20/MTX1/TIMM22/MTCH1/TIMM10",14
"GO:0031398","positive regulation of protein ubiquitination","31/2383","109/18860",0.284403669724771,2.2508825895968,4.98080868339313,8.26189359204106e-06,0.000398503109467722,0.000342749354705472,"PDCD6/NDFIP2/MAPK9/CUL3/RBX1/UBE2N/PINK1/NDFIP1/STUB1/HUWE1/UBE2V2/PHF23/UBE3A/DERL1/UBE2L3/TBC1D7/GSK3B/COMMD1/TRAF6/MYCBP2/RCHY1/UBQLN1/UBB/AIMP2/TSPYL5/SENP2/UBE2S/DNAJA3/FBXW7/PSMD10/BIRC7",31
"GO:0070507","regulation of microtubule cytoskeleton organization","42/2383","168/18860",0.25,1.97859840537138,4.84522042149238,8.75772779368047e-06,0.000419039759472023,0.000360412764022875,"PAFAH1B1/CHMP2B/TAOK1/CLTC/TPR/ATXN7/STMN1/CHMP3/STMN2/PAK1/SNCA/MAPT/CLIP1/ARHGEF7/CKAP5/NAV3/CEP70/CLASP2/AKAP9/RAE1/MAP6/CHMP5/CHMP2A/DYNC1H1/PRKAA1/CAMSAP1/GIT1/GSK3B/ABL1/NUMA1/TBCD/MAPRE3/MAP1B/RAC1/CHMP4B/PPP2CA/CCSAP/DRG1/CLIP3/HAUS2/TPPP/CAMSAP2",42
"GO:0006122","mitochondrial electron transport, ubiquinol to cytochrome c","9/2383","14/18860",0.642857142857143,5.08782447095498,5.81873989577332,8.90126218316747e-06,0.000419200386752163,0.000360550918268872,"UQCRC1/CYCS/UQCRFS1/UQCRC2/UQCRH/CYC1/UQCRB/UQCRQ/UQCR10",9
"GO:0048388","endosomal lumen acidification","9/2383","14/18860",0.642857142857143,5.08782447095498,5.81873989577332,8.90126218316747e-06,0.000419200386752163,0.000360550918268872,"ATP6V0A1/ATP6V1A/ATP6V1D/ATP6AP2/ATP6V0C/ATP6AP1/CLCN3/ATP6V0B/ATP6V1H",9
"GO:0072523","purine-containing compound catabolic process","41/2383","163/18860",0.251533742331288,1.99073704589513,4.8311277453058,9.50062356362629e-06,0.000440832407390845,0.000379156447156181,"ACOT7/PFKM/SUCLA2/HINT1/UCHL1/MTCH2/PDE1A/IGF1/PGAM1/ZBTB20/PRKAG2/ALDOA/ITPA/MLYCD/ADPGK/HPRT1/PDE7A/GAPDH/FITM2/SUCLG1/GPI/EIF6/TPI1/PRKAA1/ENO2/GIT1/PFKP/NME1/RAN/PKM/GPD1/PSEN1/BPGM/PRKAG1/DDIT4/HDAC4/PPP2CA/INSR/HK1/SARM1/SRC",41
"GO:0031401","positive regulation of protein modification process","77/2383","375/18860",0.205333333333333,1.62508882361169,4.64975340268261,9.50800544280539e-06,0.000440832407390845,0.000379156447156181,"PDCD6/NDFIP2/TOLLIP/PIN1/MAPK9/CUL3/ATG7/RBX1/FGFR1/UBE2N/XRCC6/VCP/PINK1/RAB3GAP2/IGF1/PTK2/DIP2A/MAPK1/SAE1/NDFIP1/STUB1/HUWE1/KAT5/UBE2V2/PHF23/ABI1/UBE3A/COPS8/DERL1/UBE2L3/RAPGEF2/PPIA/FLT1/TBC1D7/GSK3B/COMMD1/ADCYAP1/LIMCH1/VEGFA/CD74/TRAF6/DCUN1D5/SYAP1/ARL2BP/RAC1/MYCBP2/RCHY1/MAP3K7/UBQLN1/UBB/RAB3GAP1/AIMP2/DCUN1D4/RAF1/SASH1/TSPYL5/NEDD9/HDAC4/NRG1/BMP2/UBE2K/STK11/CCDC88A/AKT1/SENP2/UBE2S/DNAJA3/PFN2/FBXW7/CLIP3/SRC/PSMD10/BIRC7/PROM2/CREBL2/XRCC5/PLAUR",77
"GO:0022618","protein-RNA complex assembly","53/2383","231/18860",0.229437229437229,1.81585654518932,4.7446840855407,9.61832780120574e-06,0.000442517065992396,0.000380605408619372,"DDX1/EIF3K/DENR/PUF60/SRPK2/RBMX2/LSM4/PRKDC/PTBP2/SNRPD1/TXNL4A/STRAP/CELF2/GEMIN7/ATR/CELF4/CD2BP2/MCTS1/DDX42/EIF6/RUVBL2/MCAT/GEMIN2/PIH1D1/DDX46/GEMIN8/PRMT5/EIF3A/HTATSF1/PRKRA/AGO2/HSP90AB1/SCAF11/TGS1/SF3B5/WDR77/SNRPE/EIF3B/ZNHIT3/MTG1/EIF3C/CELF1/DHX9/EIF5/SNRPB2/DDX28/DICER1/FASTKD2/EIF3M/SF3A1/EIF3I/PRPF18/XRCC5",53
"GO:0016079","synaptic vesicle exocytosis","30/2383","105/18860",0.285714285714286,2.26125532042443,4.92857542400114,1.0391408541889e-05,0.000474435225107161,0.00040805796339262,"SNAP25/CACNB4/CADPS/NPY/PREPL/NAPA/SYT7/SYNJ1/SNCA/PRKCG/DNAJC5/SNAP23/STX11/RAB5A/SYN1/DOC2A/GIT1/CDK5/PSEN1/STXBP5/UNC13C/OSBPL2/SYT8/RAB3GAP1/SYT13/RIMS1/RPH3AL/PFN2/RIMS4/SV2B",30
"GO:1902903","regulation of supramolecular fiber organization","80/2383","395/18860",0.20253164556962,1.60291516384517,4.60534721896103,1.09123142738993e-05,0.000494443573274178,0.000425266984501959,"TMEFF2/TAOK1/ACTN2/MKKS/DSTN/CDC42/CTTN/ARPC5L/PXN/ATXN7/CDC42EP5/STMN1/VBP1/TAC1/PRKCE/STMN2/PAK1/MYADM/SNCA/MAPT/F11R/WDR1/RICTOR/AP1AR/TPM1/CLIP1/ARHGEF7/CKAP5/NAV3/CLASP2/AKAP9/C15orf62/NRP1/DLG1/HSPA8/MTPN/CAMSAP1/SPTAN1/TMOD1/GIT1/TRIM27/CORO1A/CFL1/TMOD2/PARK7/ABL1/NUMA1/TBCD/LIMCH1/EPHA1/MAPRE3/PSEN1/ARF1/RDX/MAP1B/BAG4/FHOD3/RAC1/AKAP13/C9orf72/ARFGEF1/ASAP3/CAPZB/RGS4/SPTBN1/PPP2CA/LATS1/HSPG2/CCDC88A/DRG1/PFN2/CLIP3/LIMK1/PPM1E/ARPC5/HAUS2/CAMSAP2/CCL21/EVL/CD47",80
"GO:0072657","protein localization to membrane","90/2383","458/18860",0.196506550218341,1.55523018762816,4.57462582009005,1.11428670236654e-05,0.000501093892244683,0.000430986870950953,"GPHN/RABEP1/PGRMC1/AP2M1/VPS35/CLTC/ACTN2/EPB41L3/ARL6IP5/TM9SF2/GLRB/PREPL/PEX19/RER1/MACF1/PEX3/PRKCE/MYADM/KCNIP4/STX7/LRRC4/F11R/MAP7/TSPAN14/MYO5A/EXOC5/GRIN2A/RAB6A/FCHO2/NMT2/RAPGEF2/SLC1A1/LAMA5/ARHGAP44/RRAGA/CDH2/NETO1/ARFRP1/NRXN1/ANK2/DLG1/OLFM1/DCHS1/ATP6AP1/SORBS1/NSG1/GIT1/CDK5/COMMD1/RAB11A/PRNP/TMED2/TRAF6/EHD2/ACTB/AKT2/RDX/OPTN/BBIP1/BAG4/RAC1/ATP1B1/FARP1/GPR158/NECAB2/CNST/CACNB2/CRIPT/ZMYND8/WNK1/SEC23A/SPTBN1/SH3GLB1/SQSTM1/ADAM10/EFR3B/RAB7A/TM9SF3/LYPLAL1/ARL3/CCDC88A/ZDHHC15/AKT1/DNAJA3/CLIP3/EHD4/VAMP4/ZDHHC4/NSF/NETO2",90
"GO:0007006","mitochondrial membrane organization","33/2383","121/18860",0.272727272727273,2.15847098767787,4.86168618244118,1.1395799795947e-05,0.00050864386999671,0.000437480546761926,"SAMM50/MOAP1/SLC25A46/SLC25A4/GHITM/IMMT/MTX2/TMEM14A/MTCH2/PINK1/BCS1L/SNCA/NDUFA13/TIMM50/APOO/SLC25A5/ATF2/AFG3L2/GSK3B/TOMM22/VDAC2/APOOL/TIMM8B/HSPA9/BLOC1S2/AGK/TOMM20/MTX1/TIMM22/MTCH1/TIMM10/MFN2/BCL2",33
"GO:0051205","protein insertion into membrane","23/2383","71/18860",0.323943661971831,2.56381765203052,5.02048568113241,1.17023067515119e-05,0.000518455530968832,0.000445919478320767,"SAMM50/MOAP1/MTX2/MTCH2/EMC4/BCS1L/TRAM1L1/EMC3/NDUFA13/RTP1/TOMM22/REEP1/TIMM8B/EMC9/EMC7/WNK1/EMC1/AGK/TOMM20/MTX1/TIMM22/MTCH1/TIMM10",23
"GO:0045116","protein neddylation","13/2383","28/18860",0.464285714285714,3.67453989568971,5.38594797508736,1.19314421968611e-05,0.000524720263084018,0.000451307724582511,"COPS3/RBX1/COPS4/UBE2M/COPS6/NAE1/COPS8/GPS1/COPS5/UBA3/COPS7A/DCUN1D5/DCUN1D4",13
"GO:0031334","positive regulation of protein-containing complex assembly","49/2383","210/18860",0.233333333333333,1.84669184501329,4.69221481844004,1.2716749608858e-05,0.000553053563196479,0.000475676970642331,"MAPK9/VCP/CAND1/CTTN/PINK1/CDC42EP5/PRKCE/PAK1/SNCA/MAPT/RICTOR/STUB1/CLIP1/ATR/SUMO1/CKAP5/NAV3/AKAP9/TERF1/C15orf62/PSMC6/CASR/BRCC3/DLG1/MAPK8/GIT1/GSK3B/PARK7/NUMA1/P2RY12/CSNK1A1/VEGFA/MAP1B/BAG4/RAC1/CRBN/FNIP1/SH3GLB1/NRG1/PPP2CA/LATS1/CREB1/DRG1/PFN2/SRC/TPPP/CCL21/EVL/DHX33",49
"GO:0019364","pyridine nucleotide catabolic process","30/2383","106/18860",0.283018867924528,2.23992272306194,4.86836214049154,1.27606406489072e-05,0.000553053563196479,0.000475676970642331,"PFKM/UCHL1/MTCH2/IGF1/PGAM1/ZBTB20/PRKAG2/ALDOA/ADPGK/GAPDH/GPI/EIF6/TPI1/PRKAA1/ENO2/GIT1/PFKP/RAN/PKM/GPD1/PSEN1/BPGM/PRKAG1/DDIT4/HDAC4/PPP2CA/INSR/HK1/SARM1/SRC",30
"GO:1903432","regulation of TORC1 signaling","30/2383","107/18860",0.280373831775701,2.21898886583706,4.80882011319723,1.56129666866728e-05,0.000669461357486553,0.000575798388587859,"YWHAZ/CUL3/RBX1/UBE2N/BTRC/STAMBPL1/UBE3A/RRAGA/PRKAA1/TSC2/USP7/PIH1D1/TBC1D7/PRKACB/CSNK1A1/RRAGB/SESN2/C9orf72/ITFG2/FNIP1/LAMTOR2/SMCR8/LAMTOR3/OTUD5/SESN1/STK11/SIK3/AKT1/SRC/RHEB",30
"GO:0048284","organelle fusion","44/2383","183/18860",0.240437158469945,1.90291431336264,4.66767708816061,1.56703879030459e-05,0.000669461357486553,0.000575798388587859,"GDAP1/SNAP25/CHMP2B/RAB14/VTI1A/MTCH2/SYT7/CHMP3/SNCA/STX7/USO1/SNAP23/STX11/HUWE1/STOML2/YIPF5/CHMP5/CHMP2A/DOC2A/ATL1/AFG3L2/ARL8B/FUNDC1/STX17/CORO1A/GOSR2/RAB2A/PIP4K2B/VPS16/SYT8/VAMP7/C9orf72/SYT13/ANXA2/STX12/CHMP4B/RAB7A/RPH3AL/ZNRF1/VAMP4/MCL1/MFN2/MFN1/PARL",44
"GO:0006399","tRNA metabolic process","48/2383","206/18860",0.233009708737864,1.84413055257915,4.63275703283723,1.61291767738757e-05,0.000684174512656389,0.000588453056319005,"DDX1/FARSA/AARSD1/IARS2/ELP3/TRUB1/ELP2/POP4/POLR2E/ELP6/FARS2/GTF3C4/ZCCHC7/TRMT1/TRMT6/FARSB/RTCB/CDK5RAP1/YRDC/LAGE3/POP7/GRSF1/FTSJ1/LRRC47/EXOSC9/THUMPD3/MTO1/METTL6/NEMF/DTD1/RARS2/NSUN6/RPUSD4/ANKRD16/MTFMT/LCMT2/DALRD3/GATC/TRMT10C/RPP40/DICER1/AKT1/MOCS3/FAM98A/WDR6/TRNT1/DTD2/SARS2",48
"GO:0007007","inner mitochondrial membrane organization","17/2383","45/18860",0.377777777777778,2.98988203478342,5.08234049130982,1.66738853920326e-05,0.000702299355843289,0.0006040420897766,"SAMM50/SLC25A46/GHITM/IMMT/MTX2/PINK1/BCS1L/NDUFA13/APOO/AFG3L2/APOOL/TIMM8B/HSPA9/AGK/MTX1/TIMM22/TIMM10",17
"GO:0010257","NADH dehydrogenase complex assembly","16/2383","41/18860",0.390243902439024,3.08854385228703,5.09119271116352,1.82598619228617e-05,0.000758418292782193,0.000652309541060125,"NDUFS1/NDUFS2/NDUFC2/NDUFS3/BCS1L/NDUFAF7/NDUFA13/NDUFS4/NDUFAF5/NDUFAF4/NDUFS6/NDUFA6/TMEM70/LYRM2/NDUFAF1/COA1",16
"GO:0032981","mitochondrial respiratory chain complex I assembly","16/2383","41/18860",0.390243902439024,3.08854385228703,5.09119271116352,1.82598619228617e-05,0.000758418292782193,0.000652309541060125,"NDUFS1/NDUFS2/NDUFC2/NDUFS3/BCS1L/NDUFAF7/NDUFA13/NDUFS4/NDUFAF5/NDUFAF4/NDUFS6/NDUFA6/TMEM70/LYRM2/NDUFAF1/COA1",16
"GO:0098930","axonal transport","22/2383","68/18860",0.323529411764706,2.56053911283355,4.90258230296622,1.84283777290324e-05,0.000760138808257535,0.000653789342735254,"PAFAH1B1/UCHL1/ACTR10/MAPT/AP3M2/ARMCX3/KIF1B/RUFY3/KIF5C/NETO1/DYNC1H1/ARL8B/NEFL/AGTPBP1/HSBP1/ATG5/BLOC1S2/KIF3A/SOD1/BLOC1S4/AP3S2/RAB27B",22
"GO:0006096","glycolytic process","29/2383","103/18860",0.281553398058252,2.22832441769981,4.75370567495976,1.96976675813607e-05,0.000800674583139366,0.000688653840284071,"PFKM/UCHL1/MTCH2/IGF1/PGAM1/ZBTB20/PRKAG2/ALDOA/ADPGK/GAPDH/GPI/EIF6/TPI1/PRKAA1/ENO2/GIT1/PFKP/RAN/PKM/GPD1/PSEN1/BPGM/PRKAG1/DDIT4/HDAC4/PPP2CA/INSR/HK1/SRC",29
"GO:0009267","cellular response to starvation","46/2383","196/18860",0.23469387755102,1.8574597274915,4.58903832776039,1.97406465923297e-05,0.000800674583139366,0.000688653840284071,"YWHAZ/CUL3/BECN1/ATG7/RBX1/EIF2S1/GABARAPL1/PAK1/FOXO3/MAPK1/PRKAG2/STAMBPL1/KAT5/FBXO22/RRAGA/ATF2/MAP1LC3B/PRKAA1/HSPA8/TSC2/MAPK8/TBC1D7/CPEB4/STK24/GABARAPL2/MTMR3/JMY/SRD5A1/RRAGB/SLC7A5/PRKAG1/SESN2/PLIN2/ATG5/PIK3R4/TNRC6A/ITFG2/FNIP1/SH3GLB1/SLC2A1/SLC34A1/SESN1/AKT1/TTC5/BCL2/SP1",46
"GO:0090151","establishment of protein localization to mitochondrial membrane","14/2383","33/18860",0.424242424242424,3.3576215363878,5.15493008298325,1.98127133095847e-05,0.000800674583139366,0.000688653840284071,"SAMM50/MOAP1/MTX2/MTCH2/BCS1L/NDUFA13/TOMM22/TIMM8B/AGK/TOMM20/MTX1/TIMM22/MTCH1/TIMM10",14
"GO:0042149","cellular response to glucose starvation","18/2383","50/18860",0.36,2.84918170373479,4.97911861919042,2.05211651644582e-05,0.000809851857679871,0.000696547141119076,"YWHAZ/BECN1/FOXO3/PRKAG2/KAT5/PRKAA1/CPEB4/MTMR3/SLC7A5/PRKAG1/SESN2/PLIN2/PIK3R4/ITFG2/SH3GLB1/SLC2A1/SESN1/BCL2",18
"GO:0032456","endocytic recycling","27/2383","93/18860",0.290322580645161,2.29772718043128,4.77100342937841,2.05814215628391e-05,0.000809851857679871,0.000696547141119076,"SNX17/VPS35/ACTN2/RAB14/NDRG4/VTI1A/VPS29/DENND1C/ARHGAP8/RAB12/ARL4C/ARHGAP44/ATP6AP1/NSG1/MICALL2/COMMD1/ARHGAP1/RAB11A/EHD2/SNF8/SNX12/SNX4/STX12/RAB7A/EHD4/VAMP4/VPS53",27
"GO:0072384","organelle transport along microtubule","27/2383","93/18860",0.290322580645161,2.29772718043128,4.77100342937841,2.05814215628391e-05,0.000809851857679871,0.000696547141119076,"KIFAP3/PAFAH1B1/UCHL1/CDC42/LRPPRC/ACTR10/MAPT/AP3M2/ARMCX3/KIF1B/RAB6A/RAB1A/COPG2/NEFL/DYNC1I1/AGTPBP1/TUBA1A/MAP1B/HSBP1/UBB/BLOC1S2/KIF3A/STK11/BLOC1S4/AP3S2/NEFH/SUN1",27
"GO:0106027","neuron projection organization","27/2383","93/18860",0.290322580645161,2.29772718043128,4.77100342937841,2.05814215628391e-05,0.000809851857679871,0.000696547141119076,"PAFAH1B1/ABCD2/VPS35/CDC42/CTTN/EEF2K/DIP2A/DHX36/CAPRIN1/LRP8/ATP1A3/DOCK10/ARHGAP44/IGF1R/EPHA4/CDK5/GSK3B/CFL1/PRNP/MAPRE3/PSEN1/ARF1/PTEN/ZMYND8/NEDD9/INSR/ZDHHC15",27
"GO:0099175","regulation of postsynapse organization","37/2383","146/18860",0.253424657534247,2.00570249311619,4.63921951522638,2.11930532325695e-05,0.000828468309699336,0.000712559003423236,"RTN4/PAFAH1B1/CHMP2B/VPS35/FGFR1/CDC42/UBE2M/EEF2K/SYNDIG1/DHX36/NAE1/CAPRIN1/LRP8/DOCK10/ARF4/ARHGAP44/CDH2/NRCAM/EPHA4/CDK5/CFL1/ITSN1/PRNP/MAPRE3/PSEN1/MAP1B/MARK1/RAC1/NRP2/CRIPT/ZMYND8/NEDD9/ADAM10/LATS1/GNA13/ZDHHC15/AKT1",37
"GO:1901292","nucleoside phosphate catabolic process","45/2383","191/18860",0.235602094240838,1.86464771186832,4.56749029127776,2.18126712144625e-05,0.000847153159309743,0.000728629693951322,"ACOT7/PFKM/SUCLA2/HINT1/VCP/UCHL1/MTCH2/PDE1A/IGF1/PGAM1/ZBTB20/PRKAG2/ALDOA/ITPA/MLYCD/MBD4/ADPGK/HPRT1/PDE7A/GAPDH/FITM2/SUCLG1/GPI/EIF6/TPI1/PRKAA1/ENO2/GIT1/SMUG1/PFKP/NME1/RAN/PKM/GPD1/PSEN1/BPGM/PRKAG1/DCTPP1/DDIT4/HDAC4/PPP2CA/INSR/HK1/SARM1/SRC",45
"GO:0072526","pyridine-containing compound catabolic process","30/2383","109/18860",0.275229357798165,2.17827347380336,4.69169112955935,2.31258052275241e-05,0.000892357684295624,0.000767509746328763,"PFKM/UCHL1/MTCH2/IGF1/PGAM1/ZBTB20/PRKAG2/ALDOA/ADPGK/GAPDH/GPI/EIF6/TPI1/PRKAA1/ENO2/GIT1/PFKP/RAN/PKM/GPD1/PSEN1/BPGM/PRKAG1/DDIT4/HDAC4/PPP2CA/INSR/HK1/SARM1/SRC",30
"GO:0097193","intrinsic apoptotic signaling pathway","69/2383","335/18860",0.205970149253731,1.63012883547015,4.42542443710335,2.43471561610688e-05,0.000933463724354823,0.000802864724420669,"SFPQ/MSH2/MOAP1/CUL3/IKBKE/BECN1/CYCS/NME5/AIFM1/HINT1/MLH1/ARL6IP5/MTCH2/PINK1/SERINC3/ZNF385B/PRKDC/ARMC10/FIS1/PML/ZNF622/XPA/URI1/CDKN2D/CREB3L1/MLLT11/HNRNPK/PPIA/CREB3/ATF2/SNW1/SGPP1/HERPUD1/ERP29/STK24/PRKRA/JMY/PARK7/ABL1/MAP2K4/PDK2/TAF9B/CD74/ERN2/UBQLN1/UBB/BCL3/HIC1/PDX1/DDIT4/DNAJC10/CASP6/STK11/NFATC4/AKT1/SOD1/CUL5/IFI27L2/UACA/FBXW7/PTPN2/POLB/MCL1/SRC/BCL2/CUL2/IFI6/PLAUR/PARL",69
"GO:0007040","lysosome organization","32/2383","120/18860",0.266666666666667,2.11050496572947,4.64096844117214,2.51944486102073e-05,0.000953721500871203,0.000820288276869308,"ATP6V0A1/YWHAZ/ATP6V1A/CHMP2B/BECN1/VPS35/RBX1/RAB14/ATP6V1D/ATP6AP2/BTRC/SYT7/CHMP3/VMA21/ATP6V0C/CHMP5/CHMP2A/HEXA/PRKAA1/ATP6AP1/MBTPS1/ARL8B/CORO1A/ACP2/HSD17B1/FNIP1/ATP6V0B/MCOLN1/CHMP4B/ATP6V1H/RAB7A/TMEM106B",32
"GO:0080171","lytic vacuole organization","32/2383","120/18860",0.266666666666667,2.11050496572947,4.64096844117214,2.51944486102073e-05,0.000953721500871203,0.000820288276869308,"ATP6V0A1/YWHAZ/ATP6V1A/CHMP2B/BECN1/VPS35/RBX1/RAB14/ATP6V1D/ATP6AP2/BTRC/SYT7/CHMP3/VMA21/ATP6V0C/CHMP5/CHMP2A/HEXA/PRKAA1/ATP6AP1/MBTPS1/ARL8B/CORO1A/ACP2/HSD17B1/FNIP1/ATP6V0B/MCOLN1/CHMP4B/ATP6V1H/RAB7A/TMEM106B",32
"GO:1901532","regulation of hematopoietic progenitor cell differentiation","16/2383","42/18860",0.380952380952381,3.01500709389925,4.97160679709626,2.60532971071352e-05,0.000980029999986009,0.000842916007696587,"YTHDF2/SOS1/PRKDC/N4BP2L2/KAT5/METTL3/DHX36/ITCH/PDCD2/ABL1/VEGFA/NUDT21/SETD1A/HSPA9/FNIP1/HMGB1",16
"GO:0006417","regulation of translation","91/2383","475/18860",0.191578947368421,1.51623119906354,4.33352709609646,2.77539161945718e-05,0.00103747607974834,0.000892324923966266,"DDX1/EIF3K/YTHDF2/ZNF706/GUF1/CSNK2A1/RBX1/HBS1L/SAMD4B/COA3/ELP3/PAIP2/TPR/PINK1/LRPPRC/SYNCRIP/EEF2K/ELP2/PRKDC/EIF2S1/ELP6/FOXO3/PML/METTL3/BZW1/DHX36/CDK5RAP1/CELF4/CAPRIN1/NOLC1/GAPDH/RRAGA/C8orf88/EIF6/PRKAA1/SARNP/TSC2/MTPN/NCL/MKNK2/EPHA4/IGF2BP2/GSK3B/CPEB4/KHDRBS1/DDX25/RPUSD3/AGO2/ELAVL1/PKM/RPUSD4/RMND1/NCBP2/AKT2/UPF3A/USP16/EIF4E/CNOT7/LIMD1/RPS6KA3/EIF2B4/EIF3B/EIF4E3/TNRC6B/SESN2/MTG1/C1QBP/TACO1/NGRN/CNOT6L/TNRC6A/BCL3/EIF3C/CELF1/TRMT10C/DHX9/EIF5/LARP6/SH3BGRL/FASTKD3/NMNAT2/MALSU1/AKT1/FASTKD2/OGFOD1/CIRBP/ENC1/GSPT1/PELO/TIA1/RHEB",91
"GO:0002183","cytoplasmic translational initiation","18/2383","51/18860",0.352941176470588,2.79331539581842,4.87687015013815,2.79927674766229e-05,0.00103990523153839,0.000894414218099091,"EIF2B1/EIF3K/YTHDF2/DENR/EIF2B3/METTL3/MCTS1/GSK3B/EIF3A/NCBP2/AKT2/EIF2B4/EIF3B/EIF3C/EIF5/SH3BGRL/EIF3M/EIF3I",18
"GO:0038202","TORC1 signaling","32/2383","121/18860",0.264462809917355,2.09306277593006,4.58719143664703,3.01557605434245e-05,0.00111334323339643,0.000957577659361375,"YWHAZ/CUL3/RBX1/UBE2N/BTRC/STAMBPL1/UBE3A/RRAGA/PRKAA1/TSC2/USP7/PIH1D1/TBC1D7/PRKACB/CSNK1A1/RRAGB/RPS6KA3/SESN2/C9orf72/ITFG2/FNIP1/LAMTOR2/SMCR8/RPS6KA2/LAMTOR3/OTUD5/SESN1/STK11/SIK3/AKT1/SRC/RHEB",32
"GO:0016239","positive regulation of macroautophagy","28/2383","100/18860",0.28,2.21603021401595,4.63671315185427,3.03868839375539e-05,0.0011149935756473,0.000958997105604301,"MOAP1/CSNK2A1/BECN1/SLC25A4/SCOC/PINK1/RAB3GAP2/CALCOCO2/IL4/STUB1/HUWE1/VDAC1/KAT5/SLC25A5/TSC2/CDC37/PIP4K2B/OPTN/SESN2/PAFAH1B2/LRSAM1/SNX4/MAP3K7/C9orf72/RAB3GAP1/SMCR8/SH3GLB1/SESN1",28
"GO:0051054","positive regulation of DNA metabolic process","60/2383","283/18860",0.212014134275618,1.67796331197573,4.37012541275528,3.3458879626529e-05,0.00122022901857482,0.00104950927300929,"FH/ERCC1/MSH2/DMAP1/BRD8/FGFR1/UBE2N/MLH1/SMARCA4/UCHL5/SMARCA2/PRKDC/IL4/RAD50/MAPK1/ACTL6B/PRKCG/UBE2B/PML/KAT5/DHX36/UBE2V2/ATR/CCT2/TFPT/INO80D/TERF1/BABAM1/RUVBL2/BRCC3/FUS/RTEL1/INO80B/CCT7/MORF4L1/MAP2K7/ERCC8/WDR48/VEGFA/SSBP1/ACTB/SMARCD2/RFC3/DDX11/FAF1/PKIB/ACTR8/PRKCQ/DHX9/ING3/CD40/MEAF6/BRD7/AKT1/ACTR2/MBTD1/RFC2/HMGB1/RFC4/NABP2",60
"GO:0046032","ADP catabolic process","29/2383","106/18860",0.273584905660377,2.16525863229321,4.57520529612378,3.54847368733157e-05,0.00128471527497404,0.00110497338920584,"PFKM/UCHL1/MTCH2/IGF1/PGAM1/ZBTB20/PRKAG2/ALDOA/ADPGK/GAPDH/GPI/EIF6/TPI1/PRKAA1/ENO2/GIT1/PFKP/RAN/PKM/GPD1/PSEN1/BPGM/PRKAG1/DDIT4/HDAC4/PPP2CA/INSR/HK1/SRC",29
"GO:0006887","exocytosis","74/2383","370/18860",0.2,1.5828787242971,4.30618704860212,3.56567021644692e-05,0.00128471527497404,0.00110497338920584,"CRHBP/STAM/SNAP25/SYN2/EXOC7/TRAPPC11/CACNB4/CADPS/FGR/EXOC1/NPY/PREPL/NAPA/SNX19/SYT7/SCAMP1/PAK1/SYNJ1/RAB3C/SNCA/RAB12/PRKCG/DNAJC5/SNAP23/STX11/EXOC5/VSNL1/CLASP2/RAB5A/EXOC6/SYN1/ARHGAP44/CHMP2A/DOC2A/YKT6/ARL8B/GIT1/STX17/COPS5/CDK5/CORO1A/RAB11A/MIA3/ITSN1/PSEN1/STXBP5/RAB11FIP1/SNF8/CBL/NR4A3/UNC13C/SNX4/EXOC2/GNAO1/OSBPL2/SYT8/VAMP7/C9orf72/RAB3GAP1/SYT13/ARFGEF1/RIMS1/ANXA2/WDR41/SMCR8/RAB7A/IL13RA2/RPH3AL/PFN2/RIMS4/LAT2/SV2B/RAB27B/NSF",74
"GO:0006282","regulation of DNA repair","52/2383","236/18860",0.220338983050847,1.74384944202223,4.37307415836844,3.75320287274745e-05,0.00134418601089237,0.0011561236961309,"FH/CSNK2A1/DMAP1/BRD8/UBE2N/SMARCA4/ATXN7/UCHL5/SMARCA2/PRKDC/RAD50/ACTL6B/TAF7/PRKCG/PML/KAT5/UBE2V2/SUPT7L/ATR/TFPT/INO80D/BABAM1/RUVBL2/BRCC3/MAGEF1/ENY2/FUS/RTEL1/INO80B/MORF4L1/ERCC8/ABL1/WDR48/ACTB/PPP4R2/SMARCD2/SUPT20H/SF3B5/DDX11/TADA1/C1QBP/ACTR8/DHX9/ING3/MEAF6/BRD7/PARG/RPA2/ACTR2/MBTD1/HMGB1/TAF4",52
